station_id,station_name,date,latitude,longitude,water_temp_c,ph,dissolved_oxygen_mg_l,total_nitrogen_mg_l,total_phosphorus_mg_l,chlorophyll_a_ug_l,secchi_depth_m
WQ006,Lake Manitoba,2022-05-03,50.85,-98.79,9.2,8.0,8.6,1.58,0.083,9.8,1.4
WQ007,Shoal Lake,2022-05-03,49.67,-95.35,14.4,8.2,7.2,1.08,0.1,15.6,1.4
WQ008,Netley Marsh,2022-05-03,50.32,-96.81,10.1,8.3,8.8,1.35,0.096,8.9,2.0
WQ001,Lake Winnipeg North,2022-05-10,52.1234,-96.8765,11.2,7.6,8.1,1.3,0.072,12.5,0.8
WQ002,Lake Winnipeg South,2022-05-10,50.5432,-96.5432,13.3,8.1,8.5,0.93,0.064,15.3,2.3
WQ003,Red River - Selkirk,2022-05-10,50.1432,-96.8621,9.3,8.2,8.0,1.09,0.085,16.0,3.5
WQ004,Red River - Winnipeg,2022-05-10,49.8951,-97.1384,12.6,8.3,6.9,1.25,0.043,16.9,1.1
WQ005,Assiniboine River,2022-05-10,49.884,-97.21,10.4,8.3,9.6,1.56,0.063,9.9,1.9
WQ006,Lake Manitoba,2022-05-10,50.85,-98.79,10.5,7.9,8.7,0.67,0.026,5.1,2.1
WQ007,Shoal Lake,2022-05-10,49.67,-95.35,10.6,8.4,9.7,1.24,0.066,13.0,1.0
WQ008,Netley Marsh,2022-05-10,50.32,-96.81,13.7,8.4,8.6,0.66,0.037,11.4,1.8
WQ001,Lake Winnipeg North,2022-05-17,52.1234,-96.8765,17.3,7.7,6.1,1.15,0.06,26.4,1.0
WQ002,Lake Winnipeg South,2022-05-17,50.5432,-96.5432,16.1,7.8,8.5,0.97,0.051,19.2,2.4
WQ003,Red River - Selkirk,2022-05-17,50.1432,-96.8621,11.1,8.5,7.2,1.45,0.074,8.6,2.1
WQ004,Red River - Winnipeg,2022-05-17,49.8951,-97.1384,11.3,7.6,10.6,0.87,0.055,5.3,2.2
WQ005,Assiniboine River,2022-05-17,49.884,-97.21,8.9,7.8,8.8,0.69,0.082,15.7,2.7
WQ006,Lake Manitoba,2022-05-17,50.85,-98.79,12.5,7.9,7.5,1.61,0.081,13.7,2.3
WQ007,Shoal Lake,2022-05-17,49.67,-95.35,16.7,8.5,6.0,1.12,0.106,11.4,1.9
WQ008,Netley Marsh,2022-05-17,50.32,-96.81,11.5,8.2,8.0,1.44,0.049,10.9,2.1
WQ001,Lake Winnipeg North,2022-05-24,52.1234,-96.8765,12.2,8.0,8.8,0.95,0.072,5.7,3.0
WQ002,Lake Winnipeg South,2022-05-24,50.5432,-96.5432,9.2,7.9,10.6,0.4,0.112,9.5,1.8
WQ003,Red River - Selkirk,2022-05-24,50.1432,-96.8621,13.0,8.4,8.3,1.25,0.089,20.3,2.2
WQ004,Red River - Winnipeg,2022-05-24,49.8951,-97.1384,11.8,7.7,7.5,0.95,0.058,16.4,0.4
WQ005,Assiniboine River,2022-05-24,49.884,-97.21,11.7,8.3,7.9,1.02,0.083,19.9,3.0
WQ006,Lake Manitoba,2022-05-24,50.85,-98.79,11.5,7.5,8.6,0.74,0.06,8.3,2.9
WQ007,Shoal Lake,2022-05-24,49.67,-95.35,12.0,8.0,9.9,1.18,0.065,13.8,3.2
WQ008,Netley Marsh,2022-05-24,50.32,-96.81,14.6,8.1,9.2,1.1,0.097,10.8,2.5
WQ001,Lake Winnipeg North,2022-05-31,52.1234,-96.8765,17.2,7.9,8.5,1.52,0.107,16.7,2.3
WQ002,Lake Winnipeg South,2022-05-31,50.5432,-96.5432,12.8,7.6,7.2,1.37,0.06,11.1,2.2
WQ003,Red River - Selkirk,2022-05-31,50.1432,-96.8621,12.7,8.0,5.2,1.17,0.07,13.7,1.7
WQ004,Red River - Winnipeg,2022-05-31,49.8951,-97.1384,14.3,7.8,10.7,1.29,0.089,11.4,0.2
WQ005,Assiniboine River,2022-05-31,49.884,-97.21,10.9,7.6,8.6,1.17,0.111,9.0,1.6
WQ006,Lake Manitoba,2022-05-31,50.85,-98.79,9.7,8.9,9.4,1.44,0.062,10.9,1.8
WQ007,Shoal Lake,2022-05-31,49.67,-95.35,8.4,7.9,8.4,1.14,0.093,13.8,1.5
WQ008,Netley Marsh,2022-05-31,50.32,-96.81,11.3,7.9,11.3,1.11,0.069,20.6,2.5
WQ001,Lake Winnipeg North,2022-06-07,52.1234,-96.8765,22.9,7.8,8.5,0.95,0.088,13.7,2.8
WQ002,Lake Winnipeg South,2022-06-07,50.5432,-96.5432,23.1,8.0,5.5,1.15,0.095,10.1,2.1
WQ003,Red River - Selkirk,2022-06-07,50.1432,-96.8621,23.9,8.1,7.6,1.6,0.104,21.3,1.0
WQ004,Red River - Winnipeg,2022-06-07,49.8951,-97.1384,21.2,8.1,3.9,1.4,0.065,20.9,1.5
WQ005,Assiniboine River,2022-06-07,49.884,-97.21,21.3,7.6,7.7,1.37,0.093,21.4,0.8
WQ006,Lake Manitoba,2022-06-07,50.85,-98.79,24.4,8.1,8.2,1.03,0.076,21.4,1.7
WQ007,Shoal Lake,2022-06-07,49.67,-95.35,22.0,8.5,4.6,1.32,0.062,28.7,1.7
WQ008,Netley Marsh,2022-06-07,50.32,-96.81,25.1,8.6,6.1,1.18,0.118,16.1,1.4
WQ001,Lake Winnipeg North,2022-06-14,52.1234,-96.8765,21.2,7.8,10.0,1.51,0.082,13.3,1.4
WQ002,Lake Winnipeg South,2022-06-14,50.5432,-96.5432,23.3,8.6,10.1,1.36,0.123,21.2,2.2
WQ003,Red River - Selkirk,2022-06-14,50.1432,-96.8621,22.4,7.9,9.3,1.24,0.077,15.6,2.2
WQ004,Red River - Winnipeg,2022-06-14,49.8951,-97.1384,23.5,8.3,7.3,0.88,0.115,23.5,1.8
WQ005,Assiniboine River,2022-06-14,49.884,-97.21,20.2,7.9,8.0,1.08,0.103,20.9,1.8
WQ006,Lake Manitoba,2022-06-14,50.85,-98.79,23.9,8.3,7.4,1.03,0.085,26.8,1.7
WQ007,Shoal Lake,2022-06-14,49.67,-95.35,25.5,7.7,9.3,1.0,0.062,15.4,0.7
WQ008,Netley Marsh,2022-06-14,50.32,-96.81,25.2,7.8,7.6,1.24,0.058,22.3,1.6
WQ001,Lake Winnipeg North,2022-06-21,52.1234,-96.8765,19.6,8.4,5.7,0.77,0.111,17.9,0.6
WQ002,Lake Winnipeg South,2022-06-21,50.5432,-96.5432,20.9,7.9,6.9,0.94,0.112,22.4,1.3
WQ003,Red River - Selkirk,2022-06-21,50.1432,-96.8621,25.6,8.2,7.6,1.26,0.09,26.3,1.1
WQ004,Red River - Winnipeg,2022-06-21,49.8951,-97.1384,23.7,7.9,6.1,1.02,0.061,22.5,0.5
WQ005,Assiniboine River,2022-06-21,49.884,-97.21,23.8,8.4,6.5,1.51,0.1,25.0,0.7
WQ006,Lake Manitoba,2022-06-21,50.85,-98.79,22.8,8.4,6.6,1.42,0.078,31.0,2.2
WQ007,Shoal Lake,2022-06-21,49.67,-95.35,21.5,8.5,6.8,1.4,0.105,27.7,1.2
WQ008,Netley Marsh,2022-06-21,50.32,-96.81,26.0,8.4,8.5,1.55,0.112,22.3,1.6
WQ001,Lake Winnipeg North,2022-06-28,52.1234,-96.8765,24.9,8.2,8.3,1.0,0.121,22.1,2.7
WQ002,Lake Winnipeg South,2022-06-28,50.5432,-96.5432,23.2,8.1,8.2,1.04,0.054,15.2,2.5
WQ003,Red River - Selkirk,2022-06-28,50.1432,-96.8621,20.5,7.9,8.4,1.45,0.075,19.7,1.1
WQ004,Red River - Winnipeg,2022-06-28,49.8951,-97.1384,23.7,8.2,5.6,0.92,0.058,22.8,2.1
WQ005,Assiniboine River,2022-06-28,49.884,-97.21,22.4,7.8,5.2,1.54,0.037,22.5,1.2
WQ006,Lake Manitoba,2022-06-28,50.85,-98.79,21.2,8.8,8.0,1.36,0.088,13.0,0.6
WQ007,Shoal Lake,2022-06-28,49.67,-95.35,18.5,8.1,5.0,1.28,0.082,22.9,1.6
WQ008,Netley Marsh,2022-06-28,50.32,-96.81,21.5,8.1,5.5,1.42,0.09,30.4,2.4
WQ001,Lake Winnipeg North,2022-07-05,52.1234,-96.8765,22.4,8.5,5.3,1.13,0.062,24.0,2.1
WQ002,Lake Winnipeg South,2022-07-05,50.5432,-96.5432,20.0,8.4,7.5,0.98,0.087,18.9,3.0
WQ003,Red River - Selkirk,2022-07-05,50.1432,-96.8621,21.6,8.3,7.1,1.81,0.076,24.2,1.5
WQ004,Red River - Winnipeg,2022-07-05,49.8951,-97.1384,21.0,8.1,9.4,1.51,0.077,16.5,2.3
WQ005,Assiniboine River,2022-07-05,49.884,-97.21,24.5,7.9,5.7,1.1,0.067,23.2,1.7
WQ006,Lake Manitoba,2022-07-05,50.85,-98.79,21.1,7.6,6.4,0.97,0.105,22.5,2.0
WQ007,Shoal Lake,2022-07-05,49.67,-95.35,21.6,8.4,8.4,1.45,0.116,19.3,0.6
WQ008,Netley Marsh,2022-07-05,50.32,-96.81,19.5,8.6,5.2,1.45,0.091,19.5,2.5
WQ001,Lake Winnipeg North,2022-07-12,52.1234,-96.8765,25.0,7.9,7.3,1.36,0.062,23.2,1.9
WQ002,Lake Winnipeg South,2022-07-12,50.5432,-96.5432,21.9,8.6,4.5,1.53,0.079,14.8,2.1
WQ003,Red River - Selkirk,2022-07-12,50.1432,-96.8621,21.8,8.0,9.6,0.91,0.067,16.2,1.7
WQ004,Red River - Winnipeg,2022-07-12,49.8951,-97.1384,22.0,8.1,5.6,1.01,0.096,11.0,2.0
WQ005,Assiniboine River,2022-07-12,49.884,-97.21,21.4,8.4,7.6,1.44,0.094,8.9,1.8
WQ006,Lake Manitoba,2022-07-12,50.85,-98.79,21.7,8.4,5.8,1.0,0.111,16.1,2.1
WQ007,Shoal Lake,2022-07-12,49.67,-95.35,19.3,8.1,7.6,1.25,0.085,24.4,0.2
WQ008,Netley Marsh,2022-07-12,50.32,-96.81,20.3,7.6,5.6,1.06,0.098,18.7,2.0
WQ001,Lake Winnipeg North,2022-07-19,52.1234,-96.8765,24.3,8.5,6.6,0.4,0.096,25.9,0.5
WQ002,Lake Winnipeg South,2022-07-19,50.5432,-96.5432,20.7,8.3,7.7,1.48,0.101,10.4,2.1
WQ003,Red River - Selkirk,2022-07-19,50.1432,-96.8621,20.9,8.8,9.5,1.26,0.116,16.6,1.8
WQ004,Red River - Winnipeg,2022-07-19,49.8951,-97.1384,23.1,8.4,4.9,1.94,0.097,26.0,1.3
WQ005,Assiniboine River,2022-07-19,49.884,-97.21,22.1,8.1,7.2,1.24,0.104,31.4,0.3
WQ006,Lake Manitoba,2022-07-19,50.85,-98.79,20.6,7.5,6.6,1.26,0.099,17.4,0.2
WQ007,Shoal Lake,2022-07-19,49.67,-95.35,20.0,8.2,6.8,1.9,0.122,19.6,2.1
WQ008,Netley Marsh,2022-07-19,50.32,-96.81,23.2,8.6,8.3,1.26,0.072,16.0,1.5
WQ001,Lake Winnipeg North,2022-07-26,52.1234,-96.8765,20.4,7.8,7.4,0.84,0.072,30.4,0.2
WQ002,Lake Winnipeg South,2022-07-26,50.5432,-96.5432,23.9,8.2,5.7,1.54,0.065,21.0,1.4
WQ003,Red River - Selkirk,2022-07-26,50.1432,-96.8621,21.8,8.1,8.0,1.52,0.118,17.4,1.5
WQ004,Red River - Winnipeg,2022-07-26,49.8951,-97.1384,23.1,8.3,4.8,1.26,0.103,28.7,0.2
WQ005,Assiniboine River,2022-07-26,49.884,-97.21,24.1,7.7,7.6,1.3,0.077,18.8,1.9
WQ006,Lake Manitoba,2022-07-26,50.85,-98.79,23.9,8.1,8.5,0.93,0.076,12.7,1.6
WQ007,Shoal Lake,2022-07-26,49.67,-95.35,22.7,8.3,7.1,1.55,0.054,20.8,0.9
WQ008,Netley Marsh,2022-07-26,50.32,-96.81,23.2,8.0,7.1,1.77,0.117,20.1,0.8
WQ001,Lake Winnipeg North,2022-08-02,52.1234,-96.8765,23.7,8.0,6.6,1.17,0.073,21.0,2.4
WQ002,Lake Winnipeg South,2022-08-02,50.5432,-96.5432,24.0,8.0,4.5,0.76,0.094,14.9,1.6
WQ003,Red River - Selkirk,2022-08-02,50.1432,-96.8621,22.2,8.3,3.9,1.27,0.091,18.3,1.6
WQ004,Red River - Winnipeg,2022-08-02,49.8951,-97.1384,20.5,8.0,8.4,1.02,0.097,23.4,1.2
WQ005,Assiniboine River,2022-08-02,49.884,-97.21,21.8,7.8,7.5,1.07,0.068,23.5,1.8
WQ006,Lake Manitoba,2022-08-02,50.85,-98.79,23.2,7.6,4.4,1.1,0.078,19.2,1.4
WQ007,Shoal Lake,2022-08-02,49.67,-95.35,21.4,7.6,9.0,1.55,0.119,15.5,0.4
WQ008,Netley Marsh,2022-08-02,50.32,-96.81,21.0,7.8,6.8,1.36,0.101,10.3,1.1
WQ001,Lake Winnipeg North,2022-08-09,52.1234,-96.8765,22.5,8.6,8.1,1.16,0.097,27.9,1.7
WQ002,Lake Winnipeg South,2022-08-09,50.5432,-96.5432,21.8,8.8,7.4,1.54,0.102,17.1,1.5
WQ003,Red River - Selkirk,2022-08-09,50.1432,-96.8621,21.5,8.3,7.2,1.08,0.089,22.5,1.7
WQ004,Red River - Winnipeg,2022-08-09,49.8951,-97.1384,19.1,8.4,8.8,1.28,0.098,27.2,2.1
WQ005,Assiniboine River,2022-08-09,49.884,-97.21,22.2,7.8,9.8,1.35,0.081,18.2,1.4
WQ006,Lake Manitoba,2022-08-09,50.85,-98.79,18.5,8.2,8.9,1.2,0.106,18.9,1.5
WQ007,Shoal Lake,2022-08-09,49.67,-95.35,21.8,8.3,6.8,1.74,0.074,20.7,3.2
WQ008,Netley Marsh,2022-08-09,50.32,-96.81,24.9,7.8,6.4,1.61,0.076,20.0,1.6
WQ001,Lake Winnipeg North,2022-08-16,52.1234,-96.8765,20.0,8.1,5.7,1.57,0.101,22.2,2.3
WQ002,Lake Winnipeg South,2022-08-16,50.5432,-96.5432,21.7,8.1,8.4,0.9,0.079,15.5,2.8
WQ003,Red River - Selkirk,2022-08-16,50.1432,-96.8621,22.9,8.1,8.5,1.82,0.075,20.2,2.2
WQ004,Red River - Winnipeg,2022-08-16,49.8951,-97.1384,24.1,7.6,7.4,1.1,0.084,20.4,0.9
WQ005,Assiniboine River,2022-08-16,49.884,-97.21,21.3,8.4,7.8,1.51,0.071,18.0,2.7
WQ006,Lake Manitoba,2022-08-16,50.85,-98.79,22.1,8.1,4.3,1.05,0.085,17.5,0.9
WQ007,Shoal Lake,2022-08-16,49.67,-95.35,21.4,7.8,10.0,0.57,0.098,21.2,1.3
WQ008,Netley Marsh,2022-08-16,50.32,-96.81,20.2,8.1,6.1,1.3,0.078,7.6,2.3
WQ001,Lake Winnipeg North,2022-08-23,52.1234,-96.8765,24.0,8.2,8.3,1.78,0.057,20.7,0.7
WQ002,Lake Winnipeg South,2022-08-23,50.5432,-96.5432,21.4,8.0,8.5,1.11,0.133,17.3,0.6
WQ003,Red River - Selkirk,2022-08-23,50.1432,-96.8621,20.6,7.9,6.5,1.17,0.077,19.5,0.5
WQ004,Red River - Winnipeg,2022-08-23,49.8951,-97.1384,19.9,7.9,6.9,0.62,0.101,27.2,0.9
WQ005,Assiniboine River,2022-08-23,49.884,-97.21,22.6,8.0,4.2,1.21,0.111,20.3,1.7
WQ006,Lake Manitoba,2022-08-23,50.85,-98.79,22.6,8.4,6.8,1.48,0.118,15.6,1.3
WQ007,Shoal Lake,2022-08-23,49.67,-95.35,24.1,8.2,7.8,1.53,0.077,18.7,0.2
WQ008,Netley Marsh,2022-08-23,50.32,-96.81,18.7,8.0,9.7,1.57,0.07,17.6,2.6
WQ001,Lake Winnipeg North,2022-08-30,52.1234,-96.8765,20.7,8.2,4.9,1.19,0.1,21.3,1.4
WQ002,Lake Winnipeg South,2022-08-30,50.5432,-96.5432,20.4,8.1,7.7,1.42,0.065,20.5,0.8
WQ003,Red River - Selkirk,2022-08-30,50.1432,-96.8621,22.4,7.7,6.5,1.84,0.111,14.6,1.0
WQ004,Red River - Winnipeg,2022-08-30,49.8951,-97.1384,22.2,8.3,2.6,1.75,0.11,21.8,1.9
WQ005,Assiniboine River,2022-08-30,49.884,-97.21,23.2,7.9,7.4,1.24,0.069,19.6,1.1
WQ006,Lake Manitoba,2022-08-30,50.85,-98.79,20.5,8.0,7.0,1.03,0.083,15.7,2.1
WQ007,Shoal Lake,2022-08-30,49.67,-95.35,21.1,8.4,3.9,1.18,0.117,9.6,2.9
WQ008,Netley Marsh,2022-08-30,50.32,-96.81,20.7,8.0,4.2,0.98,0.081,21.8,0.3
WQ001,Lake Winnipeg North,2022-09-06,52.1234,-96.8765,11.0,8.0,8.3,1.11,0.055,16.7,1.4
WQ002,Lake Winnipeg South,2022-09-06,50.5432,-96.5432,10.2,8.2,10.4,1.76,0.069,10.2,2.3
WQ003,Red River - Selkirk,2022-09-06,50.1432,-96.8621,13.0,8.1,6.8,1.18,0.087,12.7,2.6
WQ004,Red River - Winnipeg,2022-09-06,49.8951,-97.1384,14.1,8.1,11.9,0.99,0.067,11.6,2.9
WQ005,Assiniboine River,2022-09-06,49.884,-97.21,16.0,8.2,8.5,1.47,0.107,10.8,3.2
WQ006,Lake Manitoba,2022-09-06,50.85,-98.79,9.5,8.5,8.5,0.71,0.071,18.4,1.1
WQ007,Shoal Lake,2022-09-06,49.67,-95.35,13.2,8.0,11.6,1.16,0.089,19.2,2.3
WQ008,Netley Marsh,2022-09-06,50.32,-96.81,12.2,7.6,9.9,1.45,0.08,14.6,2.1
WQ001,Lake Winnipeg North,2022-09-13,52.1234,-96.8765,7.5,7.9,9.2,1.44,0.108,13.5,2.4
WQ002,Lake Winnipeg South,2022-09-13,50.5432,-96.5432,11.6,7.9,5.3,0.43,0.045,0.7,1.8
WQ003,Red River - Selkirk,2022-09-13,50.1432,-96.8621,9.9,8.4,8.2,0.95,0.081,7.2,2.0
WQ004,Red River - Winnipeg,2022-09-13,49.8951,-97.1384,12.2,7.9,8.9,1.16,0.093,16.4,3.2
WQ005,Assiniboine River,2022-09-13,49.884,-97.21,13.1,8.1,8.3,1.33,0.056,17.9,1.7
WQ006,Lake Manitoba,2022-09-13,50.85,-98.79,10.6,8.0,8.7,1.46,0.087,15.1,3.0
WQ007,Shoal Lake,2022-09-13,49.67,-95.35,16.3,8.0,8.8,0.85,0.064,14.0,1.9
WQ008,Netley Marsh,2022-09-13,50.32,-96.81,11.5,8.3,6.7,1.21,0.062,12.6,1.6
WQ001,Lake Winnipeg North,2022-09-20,52.1234,-96.8765,16.0,8.3,8.9,1.2,0.064,15.8,2.6
WQ002,Lake Winnipeg South,2022-09-20,50.5432,-96.5432,16.8,8.2,9.6,0.97,0.055,5.9,2.1
WQ003,Red River - Selkirk,2022-09-20,50.1432,-96.8621,11.3,8.4,6.5,1.18,0.073,11.3,2.4
WQ004,Red River - Winnipeg,2022-09-20,49.8951,-97.1384,11.3,7.9,8.3,0.97,0.052,15.8,0.7
WQ005,Assiniboine River,2022-09-20,49.884,-97.21,13.8,8.5,5.7,1.04,0.072,10.4,2.1
WQ006,Lake Manitoba,2022-09-20,50.85,-98.79,11.5,8.0,8.6,1.38,0.089,13.6,2.4
WQ007,Shoal Lake,2022-09-20,49.67,-95.35,11.4,7.9,7.1,1.33,0.1,14.1,0.9
WQ008,Netley Marsh,2022-09-20,50.32,-96.81,10.1,8.4,8.6,0.83,0.095,21.4,3.0
WQ001,Lake Winnipeg North,2022-09-27,52.1234,-96.8765,12.2,8.4,8.6,1.11,0.078,7.4,1.2
WQ002,Lake Winnipeg South,2022-09-27,50.5432,-96.5432,12.0,7.6,10.2,1.05,0.089,8.5,3.0
WQ003,Red River - Selkirk,2022-09-27,50.1432,-96.8621,11.4,8.9,10.3,0.7,0.089,9.0,0.8
WQ004,Red River - Winnipeg,2022-09-27,49.8951,-97.1384,14.6,8.4,8.1,1.4,0.074,21.7,1.2
WQ005,Assiniboine River,2022-09-27,49.884,-97.21,17.7,7.9,9.8,1.81,0.07,9.9,1.0
WQ006,Lake Manitoba,2022-09-27,50.85,-98.79,17.4,8.4,8.3,1.1,0.034,9.6,2.1
WQ007,Shoal Lake,2022-09-27,49.67,-95.35,14.1,8.1,9.4,0.88,0.083,14.3,2.1
WQ008,Netley Marsh,2022-09-27,50.32,-96.81,13.8,8.1,10.8,1.21,0.054,7.9,2.1
WQ001,Lake Winnipeg North,2022-10-04,52.1234,-96.8765,1.0,8.2,9.0,0.17,0.031,0.5,2.1
WQ002,Lake Winnipeg South,2022-10-04,50.5432,-96.5432,0.7,8.2,10.4,0.81,0.039,6.6,0.8
WQ003,Red River - Selkirk,2022-10-04,50.1432,-96.8621,5.4,7.7,8.7,0.94,0.071,7.5,2.4
WQ004,Red River - Winnipeg,2022-10-04,49.8951,-97.1384,1.3,8.2,12.0,0.83,0.031,0.5,3.8
WQ005,Assiniboine River,2022-10-04,49.884,-97.21,1.4,7.8,11.9,0.58,0.058,7.5,2.7
WQ006,Lake Manitoba,2022-10-04,50.85,-98.79,6.1,7.9,11.8,0.58,0.057,0.5,3.5
WQ007,Shoal Lake,2022-10-04,49.67,-95.35,8.9,8.3,9.2,0.88,0.034,0.5,2.2
WQ008,Netley Marsh,2022-10-04,50.32,-96.81,4.2,8.0,9.4,1.15,0.023,9.4,2.6
WQ001,Lake Winnipeg North,2022-10-11,52.1234,-96.8765,2.2,8.0,8.3,0.9,0.07,3.7,2.6
WQ002,Lake Winnipeg South,2022-10-11,50.5432,-96.5432,2.3,8.1,12.1,0.37,0.028,0.5,2.7
WQ003,Red River - Selkirk,2022-10-11,50.1432,-96.8621,2.2,8.1,8.6,0.74,0.062,0.5,1.7
WQ004,Red River - Winnipeg,2022-10-11,49.8951,-97.1384,3.6,8.0,9.2,0.44,0.09,2.2,2.2
WQ005,Assiniboine River,2022-10-11,49.884,-97.21,5.2,7.7,9.5,0.83,0.048,7.5,1.7
WQ006,Lake Manitoba,2022-10-11,50.85,-98.79,4.1,8.5,8.5,0.8,0.068,2.4,3.9
WQ007,Shoal Lake,2022-10-11,49.67,-95.35,2.8,8.1,9.8,0.84,0.037,11.3,1.9
WQ008,Netley Marsh,2022-10-11,50.32,-96.81,2.9,8.6,10.6,0.8,0.058,11.7,3.2
WQ001,Lake Winnipeg North,2022-10-18,52.1234,-96.8765,2.6,7.9,9.4,1.59,0.044,1.5,3.2
WQ002,Lake Winnipeg South,2022-10-18,50.5432,-96.5432,0.6,8.1,8.2,0.68,0.052,3.0,2.8
WQ003,Red River - Selkirk,2022-10-18,50.1432,-96.8621,6.8,8.0,11.1,0.6,0.058,4.7,3.7
WQ004,Red River - Winnipeg,2022-10-18,49.8951,-97.1384,2.5,8.0,10.1,1.02,0.045,0.5,1.1
WQ005,Assiniboine River,2022-10-18,49.884,-97.21,5.1,7.8,10.7,0.93,0.049,9.2,0.9
WQ006,Lake Manitoba,2022-10-18,50.85,-98.79,3.7,8.1,12.7,0.56,0.066,5.4,1.6
WQ007,Shoal Lake,2022-10-18,49.67,-95.35,3.9,7.6,9.6,1.24,0.015,0.5,2.2
WQ008,Netley Marsh,2022-10-18,50.32,-96.81,2.6,8.1,10.2,0.66,0.055,4.3,3.6
WQ001,Lake Winnipeg North,2022-10-25,52.1234,-96.8765,5.7,8.1,10.1,0.86,0.047,6.6,2.2
WQ002,Lake Winnipeg South,2022-10-25,50.5432,-96.5432,7.1,8.3,8.2,0.62,0.037,0.5,3.7
WQ003,Red River - Selkirk,2022-10-25,50.1432,-96.8621,5.8,8.1,9.1,1.07,0.018,7.0,2.8
WQ004,Red River - Winnipeg,2022-10-25,49.8951,-97.1384,7.0,8.0,9.0,1.37,0.058,11.9,2.3
WQ005,Assiniboine River,2022-10-25,49.884,-97.21,2.3,8.0,11.1,1.64,0.039,8.0,2.0
WQ006,Lake Manitoba,2022-10-25,50.85,-98.79,6.7,8.5,10.4,0.94,0.066,0.5,3.6
WQ007,Shoal Lake,2022-10-25,49.67,-95.35,9.3,8.2,8.4,0.68,0.054,16.2,3.2
WQ008,Netley Marsh,2022-10-25,50.32,-96.81,6.0,8.2,9.5,0.98,0.111,2.2,2.3
WQ001,Lake Winnipeg North,2022-11-01,52.1234,-96.8765,5.9,8.5,9.9,0.5,0.022,9.5,1.6
WQ002,Lake Winnipeg South,2022-11-01,50.5432,-96.5432,5.3,8.0,11.3,1.29,0.076,13.2,2.2
WQ003,Red River - Selkirk,2022-11-01,50.1432,-96.8621,3.0,8.4,7.7,1.17,0.028,5.2,2.9
WQ004,Red River - Winnipeg,2022-11-01,49.8951,-97.1384,2.1,8.3,9.6,0.71,0.074,2.2,3.3
WQ005,Assiniboine River,2022-11-01,49.884,-97.21,6.0,8.7,8.4,1.09,0.07,4.2,1.8
WQ006,Lake Manitoba,2022-11-01,50.85,-98.79,1.9,8.4,11.6,1.21,0.05,3.6,0.6
WQ007,Shoal Lake,2022-11-01,49.67,-95.35,3.3,8.3,8.5,0.66,0.066,7.6,2.4
WQ008,Netley Marsh,2022-11-01,50.32,-96.81,-0.1,7.9,8.4,1.18,0.021,7.5,3.2
WQ001,Lake Winnipeg North,2022-11-08,52.1234,-96.8765,4.9,8.0,13.1,0.54,0.043,8.7,2.9
WQ002,Lake Winnipeg South,2022-11-08,50.5432,-96.5432,3.2,7.9,10.3,0.1,0.013,8.9,0.4
WQ003,Red River - Selkirk,2022-11-08,50.1432,-96.8621,3.0,8.1,8.9,0.64,0.06,3.6,0.5
WQ004,Red River - Winnipeg,2022-11-08,49.8951,-97.1384,5.2,8.2,10.0,0.53,0.014,15.0,2.5
WQ005,Assiniboine River,2022-11-08,49.884,-97.21,5.9,8.2,9.9,1.28,0.075,11.0,1.9
WQ006,Lake Manitoba,2022-11-08,50.85,-98.79,2.0,8.4,10.3,0.76,0.034,0.5,3.4
WQ007,Shoal Lake,2022-11-08,49.67,-95.35,4.2,7.8,9.6,0.45,0.038,0.7,2.8
WQ008,Netley Marsh,2022-11-08,50.32,-96.81,4.8,8.1,12.8,0.8,0.04,7.5,3.2
WQ001,Lake Winnipeg North,2022-11-15,52.1234,-96.8765,1.6,8.7,10.3,0.6,0.073,9.1,4.0
WQ002,Lake Winnipeg South,2022-11-15,50.5432,-96.5432,5.9,7.9,10.1,0.78,0.067,0.5,3.0
WQ003,Red River - Selkirk,2022-11-15,50.1432,-96.8621,3.2,7.7,7.9,0.52,0.06,8.3,2.6
WQ004,Red River - Winnipeg,2022-11-15,49.8951,-97.1384,5.9,7.9,10.9,0.97,0.046,1.2,1.8
WQ005,Assiniboine River,2022-11-15,49.884,-97.21,2.4,8.2,9.9,0.34,0.06,8.3,1.6
WQ006,Lake Manitoba,2022-11-15,50.85,-98.79,5.9,8.3,10.2,0.67,0.075,4.5,3.8
WQ007,Shoal Lake,2022-11-15,49.67,-95.35,3.8,7.1,8.3,1.03,0.059,9.0,3.4
WQ008,Netley Marsh,2022-11-15,50.32,-96.81,7.2,8.0,11.3,1.03,0.033,8.0,3.4
WQ001,Lake Winnipeg North,2022-11-22,52.1234,-96.8765,5.9,8.7,13.6,0.86,0.041,8.6,2.6
WQ002,Lake Winnipeg South,2022-11-22,50.5432,-96.5432,5.6,8.2,7.4,0.63,0.035,0.5,2.9
WQ003,Red River - Selkirk,2022-11-22,50.1432,-96.8621,7.2,7.8,11.5,0.37,0.036,4.5,2.8
WQ004,Red River - Winnipeg,2022-11-22,49.8951,-97.1384,6.8,8.0,10.4,0.75,0.057,0.5,2.2
WQ005,Assiniboine River,2022-11-22,49.884,-97.21,3.8,7.5,10.5,0.78,0.036,3.5,2.4
WQ006,Lake Manitoba,2022-11-22,50.85,-98.79,7.3,7.9,8.0,0.81,0.081,3.6,2.6
